Name,Longitude,Latitude
Acer,11.116029,46.070408
Acer,11.134018,46.061678
Tilia x europaea,11.134113,46.061679
Tilia x europaea,11.134282,46.061679
Tilia x europaea,11.134387,46.06168
Tilia x europaea,11.13459,46.061676
Tilia x europaea,11.134741,46.061674
Tilia x europaea,11.134843,46.061672
Tilia x europaea,11.134942,46.061671
Tilia x europaea,11.135118,46.061672
Tilia x europaea,11.135223,46.061671
Tilia x europaea,11.135364,46.06167
Tilia x europaea,11.135552,46.061671
Tilia x europaea,11.135653,46.061671
Tilia x europaea,11.135747,46.061671
Tilia x europaea,11.135851,46.061671
Tilia x europaea,11.135949,46.061674
Tilia x europaea,11.136084,46.061669
Tilia x europaea,11.136268,46.061673
Tilia x europaea,11.136382,46.061671
Tilia x europaea,11.136513,46.061655
Tilia x europaea,11.136658,46.061615
Tilia x europaea,11.136747,46.061571
Tilia x europaea,11.136829,46.061509
Tilia x europaea,11.136923,46.061378
Tilia x europaea,11.11179,46.069955
Carpinus betulus,11.111916,46.069987
Carpinus betulus,11.112247,46.070079
Carpinus betulus,11.112341,46.070108
Carpinus betulus,11.112417,46.070127
Carpinus betulus,11.112499,46.070155
Carpinus betulus,11.112597,46.070171
Carpinus betulus,11.112696,46.070195
Carpinus betulus,11.112782,46.07022
Carpinus betulus,11.112869,46.070244
Carpinus betulus,11.112976,46.070268
Carpinus betulus,11.113055,46.070294
Carpinus betulus,11.113137,46.070317
Carpinus betulus,11.11322,46.070342
Carpinus betulus,11.113321,46.070365
Carpinus betulus,11.113397,46.070385
Carpinus betulus,11.113457,46.070399
Carpinus betulus,11.113477,46.070323
Carpinus betulus,11.113379,46.0703
Carpinus betulus,11.113305,46.070279
Carpinus betulus,11.113167,46.070244
Carpinus betulus,11.113091,46.070225
Carpinus betulus,11.113014,46.070197
Carpinus betulus,11.112914,46.070173
Carpinus betulus,11.112823,46.070151
Cercis siliquastrum,11.112741,46.070124
Carpinus betulus,11.112642,46.070097
Carpinus betulus,11.112545,46.07008
Cercis siliquastrum,11.112461,46.070057
Carpinus betulus,11.112366,46.070035
Cercis siliquastrum,11.112268,46.070011
Carpinus betulus,11.118733,46.074995
Lagerstroemia indica,11.118753,46.075052
Lagerstroemia indica,11.118206,46.075166
Lagerstroemia indica,11.118005,46.075212
Lagerstroemia indica,11.117823,46.075253
Lagerstroemia indica,11.117718,46.075276
Lagerstroemia indica,11.117034,46.075442
Lagerstroemia indica,11.117001,46.075388
Lagerstroemia indica,11.117702,46.075229
Liriodendron tulipifera,11.117789,46.075208
Liriodendron tulipifera,11.117696,46.074582
Parrotia persica,11.117832,46.074547
Parrotia persica,11.117881,46.074585
Parrotia persica,11.11778,46.073969
Parrotia persica,11.118315,46.073248
Sophora japonica,11.118665,46.073163
Sophora japonica,11.136961,46.060114
Celtis australis,11.12984,46.052459
Liriodendron tulipifera,11.129855,46.052365
Liriodendron tulipifera,11.129874,46.05227
Liriodendron tulipifera,11.129897,46.052175
Liriodendron tulipifera,11.129918,46.05208
Liriodendron tulipifera,11.129968,46.051912
Liriodendron tulipifera,11.130026,46.051767
Liriodendron tulipifera,11.130051,46.051698
Liriodendron tulipifera,11.130091,46.051611
Liriodendron tulipifera,11.130114,46.051538
Liriodendron tulipifera,11.130167,46.051408
Liriodendron tulipifera,11.130229,46.051348
Liriodendron tulipifera,11.13046,46.050984
Liriodendron tulipifera,11.13054,46.05079
Liriodendron tulipifera,11.130597,46.050711
Liriodendron tulipifera,11.130657,46.050631
Liriodendron tulipifera,11.13071,46.050553
Liriodendron tulipifera,11.130768,46.050467
Liriodendron tulipifera,11.130882,46.050301
Liriodendron tulipifera,11.130941,46.050225
Liriodendron tulipifera,11.1312,46.049866
Carpinus betulus,11.131216,46.04982
Carpinus betulus,11.13123,46.04978
Carpinus betulus,11.131245,46.049735
Carpinus betulus,11.131263,46.049688
Carpinus betulus,11.131277,46.049645
Carpinus betulus,11.131309,46.049509
Carpinus betulus,11.131311,46.049418
Carpinus betulus,11.131306,46.04936
Carpinus betulus,11.131302,46.049312
Carpinus betulus,11.131298,46.049272
Carpinus betulus,11.131292,46.04918
Carpinus betulus,11.131285,46.0491
Carpinus betulus,11.131283,46.048534
Quercus robur,11.131278,46.048416
Quercus robur,11.13126,46.048193
Quercus robur,11.131251,46.048071
Quercus cerris,11.13122,46.04769
Quercus cerris,11.13121,46.047553
Quercus robur,11.131203,46.047414
Quercus robur,11.131194,46.047271
Quercus robur,11.131176,46.047147
Quercus robur,11.131158,46.046883
Quercus robur,11.131151,46.046739
Quercus robur,11.131139,46.046583
Quercus cerris,11.131141,46.046475
Quercus robur,11.131151,46.046336
Quercus robur,11.134324,46.065164
Prunus cerasifera,11.134245,46.06517
Prunus cerasifera,11.134179,46.06517
Prunus cerasifera,11.134002,46.06517
Prunus cerasifera,11.133785,46.065193
Prunus cerasifera,11.133698,46.065209
Prunus cerasifera,11.133622,46.065221
Prunus cerasifera,11.13344,46.065259
Prunus cerasifera,11.133241,46.065314
Prunus cerasifera,11.133181,46.065337
Prunus cerasifera,11.133093,46.065367
Prunus cerasifera,11.133035,46.06539
Prunus cerasifera,11.132978,46.065409
Prunus cerasifera,11.132918,46.065438
Prunus cerasifera,11.132849,46.065463
Prunus cerasifera,11.132786,46.065488
Prunus cerasifera,11.13271,46.065523
Prunus cerasifera,11.132638,46.065551
Prunus cerasifera,11.132576,46.065572
Prunus cerasifera,11.132331,46.06567
Prunus cerasifera,11.132294,46.065688
Prunus cerasifera,11.13225,46.065706
Prunus cerasifera,11.132188,46.065732
Prunus cerasifera,11.132126,46.065759
Prunus cerasifera,11.132017,46.065801
Prunus cerasifera,11.131969,46.065823
Prunus cerasifera,11.131903,46.065846
Prunus cerasifera,11.131751,46.0659
Prunus cerasifera,11.131672,46.065933
Prunus cerasifera,11.131468,46.066019
Prunus cerasifera,11.131408,46.066046
Prunus cerasifera,11.131196,46.066137
Prunus cerasifera,11.131127,46.066161
Prunus cerasifera,11.131067,46.06619
Prunus cerasifera,11.13093,46.066243
Prunus cerasifera,11.130883,46.066265
Prunus cerasifera,11.130833,46.066285
Prunus cerasifera,11.13073,46.066324
Prunus cerasifera,11.130663,46.06635
Prunus cerasifera,11.130387,46.066477
Prunus cerasifera,11.13032,46.066504
Prunus cerasifera,11.130251,46.066529
Prunus cerasifera,11.130197,46.066549
Prunus cerasifera,11.130146,46.06657
Prunus cerasifera,11.130094,46.066588
Prunus cerasifera,11.129971,46.066638
Prunus cerasifera,11.129884,46.066678
Prunus cerasifera,11.129792,46.06671
Prunus cerasifera,11.129499,46.066822
Prunus cerasifera,11.129403,46.066865
Prunus cerasifera,11.129358,46.066889
Prunus cerasifera,11.129288,46.066913
Prunus cerasifera,11.129054,46.067012
Prunus cerasifera,11.128985,46.067042
Prunus cerasifera,11.128862,46.067093
Prunus cerasifera,11.128447,46.067206
Sophora japonica,11.128015,46.067137
Ligustrum japonicum,11.128098,46.067119
Ligustrum japonicum,11.128253,46.067096
Ligustrum japonicum,11.128334,46.067082
Ligustrum japonicum,11.128416,46.067066
Ligustrum japonicum,11.12847,46.067058
Ligustrum japonicum,11.128564,46.067025
Ligustrum japonicum,11.128637,46.067019
Ligustrum japonicum,11.128681,46.06701
Ligustrum japonicum,11.129033,46.066923
Ligustrum japonicum,11.129075,46.066912
Ligustrum japonicum,11.128692,46.067051
Ligustrum japonicum,11.129369,46.066782
Prunus cerasifera,11.129687,46.066653
Prunus cerasifera,11.129756,46.066626
Prunus cerasifera,11.129839,46.066591
Prunus cerasifera,11.129896,46.066574
Prunus cerasifera,11.130017,46.066529
Prunus cerasifera,11.130135,46.066469
Prunus cerasifera,11.130206,46.066444
Prunus cerasifera,11.13036,46.066389
Prunus cerasifera,11.130415,46.066359
Prunus cerasifera,11.130485,46.066331
Prunus cerasifera,11.130564,46.066297
Prunus cerasifera,11.13083,46.066187
Prunus cerasifera,11.130891,46.066161
Prunus cerasifera,11.130982,46.066121
Prunus cerasifera,11.131049,46.066099
Prunus cerasifera,11.131107,46.066077
Prunus cerasifera,11.131203,46.066039
Prunus cerasifera,11.131263,46.066013
Prunus cerasifera,11.131325,46.06599
Prunus cerasifera,11.131468,46.065923
Prunus cerasifera,11.13153,46.065899
Prunus cerasifera,11.131779,46.065784
Prunus cerasifera,11.132102,46.065679
Prunus cerasifera,11.132169,46.065648
Prunus cerasifera,11.132246,46.065619
Prunus cerasifera,11.132304,46.065593
Prunus cerasifera,11.132387,46.065561
Prunus cerasifera,11.132459,46.065529
Prunus cerasifera,11.132525,46.065503
Prunus cerasifera,11.13265,46.065445
Prunus cerasifera,11.132716,46.065421
Prunus cerasifera,11.132776,46.065401
Prunus cerasifera,11.132838,46.065374
Prunus cerasifera,11.132915,46.065333
Prunus cerasifera,11.133068,46.06528
Prunus cerasifera,11.133127,46.065263
Prunus cerasifera,11.133195,46.06524
Prunus cerasifera,11.133262,46.065216
Prunus cerasifera,11.133353,46.065194
Prunus cerasifera,11.133419,46.065177
Prunus cerasifera,11.13348,46.065162
Prunus cerasifera,11.133554,46.065146
Prunus cerasifera,11.13427,46.065074
Platanus x hispanica,11.134455,46.065076
Platanus x hispanica,11.131187,46.046139
Quercus cerris,11.1312,46.046082
Quercus cerris,11.131263,46.04567
Quercus robur,11.13127,46.045544
Quercus robur,11.131266,46.045177
Quercus robur,11.13127,46.045117
Carpinus betulus,11.131273,46.045069
Quercus robur,11.131277,46.045013
Carpinus betulus,11.131281,46.044962
Carpinus betulus,11.131284,46.044905
Carpinus betulus,11.131342,46.044237
Carpinus betulus,11.131351,46.043976
Celtis australis,11.131355,46.043887
Celtis australis,11.131367,46.04379
Celtis australis,11.131381,46.043721
Celtis australis,11.131393,46.043665
Celtis australis,11.131399,46.043611
Ulmus,11.131417,46.043513
Celtis australis,11.131424,46.043444
Celtis australis,11.131441,46.043371
Celtis australis,11.131444,46.043299
Celtis australis,11.131459,46.04323
Celtis australis,11.131468,46.043154
Celtis australis,11.131476,46.043075
Celtis australis,11.131492,46.043009
Celtis australis,11.117403,46.06738
Magnolia grandiflora,11.117468,46.067387
Magnolia grandiflora,11.117595,46.067405
Magnolia grandiflora,11.117721,46.067417
Magnolia grandiflora,11.11787,46.067433
Magnolia grandiflora,11.118063,46.067454
Magnolia grandiflora,11.118226,46.067469
Magnolia grandiflora,11.118388,46.067484
Magnolia grandiflora,11.118551,46.067499
Magnolia grandiflora,11.118692,46.067511
Magnolia grandiflora,11.118659,46.067398
Magnolia grandiflora,11.118479,46.06738
Magnolia grandiflora,11.11817,46.067349
Magnolia grandiflora,11.117961,46.067331
Magnolia grandiflora,11.117732,46.067308
Magnolia grandiflora,11.117454,46.067282
Magnolia grandiflora,11.116791,46.053242
Fraxinus ornus,11.117865,46.067333
Magnolia grandiflora,11.117304,46.066637
Parrotia persica,11.117298,46.066713
Parrotia persica,11.117277,46.066807
Sophora japonica,11.117274,46.066908
Sophora japonica,11.117233,46.067015
Sophora japonica,11.117235,46.067195
Sophora japonica,11.117173,46.067456
Sophora japonica,11.117163,46.067554
Sophora japonica,11.117143,46.067648
Sophora japonica,11.11712,46.067734
Parrotia persica,11.117107,46.067807
Sophora japonica,11.117088,46.0679
Sophora japonica,11.117066,46.067987
Sophora japonica,11.117222,46.067854
Sophora japonica,11.117241,46.067749
Parrotia persica,11.127144,46.047918
Acer pseudoplatanus,11.127216,46.047857
Acer pseudoplatanus,11.12729,46.047786
Acer pseudoplatanus,11.127367,46.047721
Cedrus deodara,11.127486,46.047639
Cedrus deodara,11.127252,46.047717
Acer platanoides,11.127186,46.047788
Acer platanoides,11.127106,46.047866
Acer platanoides,11.127033,46.047935
Acer campestre,11.126778,46.04816
Acer platanoides,11.126719,46.048213
Acer platanoides,11.126622,46.048295
Acer platanoides,11.126541,46.048368
Acer platanoides,11.126062,46.048787
Acer platanoides,11.125993,46.048848
Acer platanoides,11.125907,46.048924
Corylus colurna,11.125829,46.048992
Acer platanoides,11.125664,46.049137
Corylus colurna,11.125577,46.049214
Acer platanoides,11.125476,46.049299
Acer platanoides,11.125384,46.04937
Corylus colurna,11.125294,46.049445
Acer platanoides,11.125199,46.049514
Acer platanoides,11.125053,46.049623
Corylus colurna,11.124958,46.049694
Acer platanoides,11.124856,46.049765
Acer platanoides,11.124748,46.049841
Corylus colurna,11.12467,46.049899
Acer platanoides,11.124576,46.049967
Acer platanoides,11.124489,46.050029
Corylus colurna,11.132948,46.057975
Prunus cerasifera,11.132986,46.058046
Prunus cerasifera,11.133012,46.058112
Prunus cerasifera,11.133072,46.058273
Prunus cerasifera,11.133038,46.058177
Prunus cerasifera,11.117256,46.067652
Parrotia persica,11.1331,46.058344
Prunus cerasifera,11.117271,46.067584
Parrotia persica,11.117283,46.067507
Parrotia persica,11.117305,46.067385
Parrotia persica,11.13313,46.058422
Crataegus monogyna,11.133167,46.058511
Prunus cerasifera,11.133187,46.058589
Prunus cerasifera,11.133224,46.058729
Prunus cerasifera,11.133233,46.058786
Prunus cerasifera,11.133237,46.058844
Prunus cerasifera,11.133241,46.0589
Prunus cerasifera,11.117373,46.06714
Sophora japonica,11.133249,46.058956
Prunus cerasifera,11.117386,46.06706
Parrotia persica,11.133256,46.059041
Prunus cerasifera,11.133262,46.059117
Prunus cerasifera,11.133269,46.05917
Prunus cerasifera,11.133276,46.059243
Prunus cerasifera,11.133283,46.059346
Prunus cerasifera,11.133289,46.059406
Prunus cerasifera,11.133294,46.059463
Prunus cerasifera,11.1333,46.059516
Prunus cerasifera,11.133301,46.059606
Prunus cerasifera,11.133307,46.059659
Prunus cerasifera,11.133338,46.059771
Prunus cerasifera,11.133349,46.059843
Prunus cerasifera,11.133358,46.059904
Prunus cerasifera,11.117379,46.066986
Parrotia persica,11.133365,46.059959
Prunus cerasifera,11.13338,46.060025
Prunus cerasifera,11.11739,46.06691
Sophora japonica,11.133385,46.060087
Prunus cerasifera,11.133395,46.060151
Prunus cerasifera,11.133399,46.060228
Prunus cerasifera,11.117418,46.066826
Parrotia persica,11.117447,46.066625
Sophora japonica,11.117755,46.065276
Sophora japonica,11.117729,46.065369
Parrotia persica,11.117703,46.065433
Parrotia persica,11.117685,46.065481
Parrotia persica,11.117658,46.065595
Parrotia persica,11.117631,46.065727
Parrotia persica,11.117624,46.06581
Parrotia persica,11.117603,46.065917
Parrotia persica,11.117593,46.06598
Parrotia persica,11.117577,46.06607
Sophora japonica,11.117559,46.066145
Parrotia persica,11.117558,46.066212
Parrotia persica,11.117542,46.066249
Parrotia persica,11.117507,46.066292
Sophora japonica,11.117494,46.066365
Sophora japonica,11.117479,46.066428
Sophora japonica,11.117394,46.066352
Parrotia persica,11.117398,46.06629
Parrotia persica,11.117405,46.06625
Parrotia persica,11.117418,46.0662
Parrotia persica,11.117478,46.065971
Parrotia persica,11.117484,46.065907
Parrotia persica,11.117504,46.065834
Parrotia persica,11.117518,46.065769
Parrotia persica,11.117524,46.065692
Parrotia persica,11.117554,46.065584
Parrotia persica,11.117569,46.065481
Parrotia persica,11.117593,46.065412
Parrotia persica,11.117608,46.065341
Parrotia persica,11.117621,46.065272
Parrotia persica,11.11872,46.066676
Tilia platyphyllos,11.118604,46.066669
Tilia platyphyllos,11.118497,46.066664
Tilia platyphyllos,11.118393,46.066644
Tilia platyphyllos,11.118281,46.066635
Tilia platyphyllos,11.118133,46.066617
Tilia platyphyllos,11.117976,46.066596
Tilia platyphyllos,11.117842,46.066583
Tilia platyphyllos,11.11773,46.066576
Tilia platyphyllos,11.117596,46.066565
Tilia platyphyllos,11.117289,46.066526
Tilia platyphyllos,11.11716,46.06651
Tilia platyphyllos,11.117057,46.066501
Tilia platyphyllos,11.114582,46.066196
Tilia platyphyllos,11.117491,46.072365
Quercus robur,11.117458,46.072292
Quercus robur,11.133415,46.060365
Prunus cerasifera,11.133431,46.060423
Prunus cerasifera,11.133443,46.060492
Prunus cerasifera,11.13346,46.060553
Prunus cerasifera,11.133466,46.060627
Prunus cerasifera,11.133498,46.060825
Prunus cerasifera,11.1335,46.060866
Prunus cerasifera,11.133518,46.060975
Prunus cerasifera,11.133523,46.061042
Prunus cerasifera,11.133537,46.061097
Prunus cerasifera,11.133544,46.061158
Prunus cerasifera,11.133555,46.061283
Prunus cerasifera,11.133571,46.061379
Prunus cerasifera,11.133579,46.061442
Prunus cerasifera,11.133216,46.059633
Acer buergerianum,11.13324,46.059778
Acer buergerianum,11.133248,46.059847
Acer buergerianum,11.133305,46.060241
Acer buergerianum,11.133322,46.060347
Acer buergerianum,11.133382,46.060782
Acer buergerianum,11.13356,46.06123
Prunus cerasifera,11.124365,46.050121
Acer platanoides,11.124254,46.050204
Acer platanoides,11.124139,46.050285
Acer platanoides,11.124191,46.050316
Acer pseudoplatanus,11.124042,46.050356
Corylus colurna,11.123926,46.050442
Acer platanoides,11.123802,46.050529
Acer platanoides,11.133768,46.040717
Ulmus,11.133765,46.04076
Ulmus,11.133804,46.04088
Prunus laurocerasus,11.132729,46.040714
Celtis australis,11.133211,46.040982
Celtis australis,11.133221,46.040893
Celtis australis,11.133345,46.04095
Olea europaea,11.133235,46.040907
Celtis australis,11.117089,46.070566
Aesculus hippocastanum,11.131486,46.040424
Celtis australis,11.139854,46.074321
Populus tremula,11.139822,46.074244
Populus tremula,11.13217,46.039774
Celtis australis,11.132195,46.039719
Celtis australis,11.132232,46.039643
Celtis australis,11.13226,46.03958
Celtis australis,11.132285,46.039531
Celtis australis,11.132315,46.039469
Celtis australis,11.132339,46.039414
Celtis australis,11.132146,46.039825
Celtis australis,11.13239,46.039319
Celtis australis,11.132411,46.039263
Celtis australis,11.13244,46.039204
Celtis australis,11.132468,46.039141
Celtis australis,11.132498,46.039082
Celtis australis,11.132523,46.039024
Celtis australis,11.132552,46.038966
Celtis australis,11.132575,46.038917
Celtis australis,11.132596,46.038876
Celtis australis,11.132618,46.038821
Celtis australis,11.132646,46.038766
Celtis australis,11.132672,46.038716
Celtis australis,11.132705,46.038642
Celtis australis,11.132736,46.038576
Celtis australis,11.132761,46.038522
Celtis australis,11.132783,46.038473
Celtis australis,11.13281,46.038412
Celtis australis,11.132831,46.038349
Celtis australis,11.132859,46.038274
Celtis australis,11.132869,46.038213
Celtis australis,11.132885,46.038158
